Amount,Means,Business,decision
9936,Cash,True,reject
30,Cash,True,approve
362,Invoice,True,approve
3819,Cash,True,reject
5919,Invoice,False,verify
6173,Invoice,True,verify
8007,Invoice,True,verify
3562,Invoice,True,verify
1430,Cash,True,reject
953,Cash,True,verify
1184,Cash,False,reject
6893,Invoice,True,verify
3347,Cash,True,reject
4988,Invoice,False,verify
5471,Cash,True,reject
7017,Invoice,True,verify
6721,Invoice,True,verify
2205,Invoice,True,verify
329,Invoice,False,verify
1848,Cash,False,reject
92,Cash,False,approve
1679,Cash,True,reject
1579,Invoice,False,verify
3846,Invoice,False,verify
1486,Cash,True,reject
6311,Invoice,False,verify
983,Invoice,True,approve
4998,Cash,False,reject
491,Invoice,False,verify
6648,Cash,False,reject
3007,Cash,True,reject
530,Cash,True,verify
1193,Cash,True,reject
2572,Card,False,approve
5242,Card,True,verify
1737,Card,False,approve
327,Invoice,True,approve
2737,Card,True,approve
662,Invoice,True,approve
1976,Cash,True,reject
4077,Invoice,True,verify
3867,Invoice,True,verify
2259,Cash,True,reject
4657,Card,False,approve
6295,Invoice,True,verify
1023,Invoice,False,verify
5915,Invoice,True,verify
448,Invoice,True,approve
2127,Cash,True,reject
8825,Invoice,True,verify
4226,Invoice,True,verify
8124,Cash,False,reject
5336,Cash,True,reject
8249,Invoice,True,verify
90,Invoice,False,verify
1249,Cash,True,reject
8658,Invoice,False,verify
5006,Invoice,True,verify
8031,Invoice,False,verify
1386,Invoice,True,verify
1289,Invoice,True,verify
1777,Invoice,True,verify
6220,Invoice,True,verify
2084,Cash,True,reject
1865,Invoice,True,verify
544,Cash,True,verify
3267,Cash,True,reject
6876,Cash,True,reject
9247,Invoice,True,verify
3331,Invoice,False,verify
2049,Invoice,True,verify
9429,Invoice,True,verify
270,Cash,False,approve
6271,Invoice,True,verify
8713,Invoice,True,verify
7563,Invoice,False,verify
5791,Invoice,False,verify
456,Invoice,False,verify
750,Invoice,True,approve
5111,Invoice,True,verify
48,Invoice,True,approve
5914,Invoice,True,verify
4308,Invoice,False,verify
8003,Cash,False,reject
499,Invoice,True,approve
8367,Invoice,True,verify
1912,Cash,True,reject
8778,Cash,False,reject
1821,Invoice,True,verify
659,Invoice,True,approve
633,Invoice,True,approve
958,Cash,True,verify
1417,Cash,False,reject
2868,Invoice,False,verify
87,Invoice,True,approve
4713,Cash,True,reject
521,Cash,True,verify
3913,Invoice,True,verify
610,Cash,True,verify
190,Card,True,approve
5525,Cash,True,reject
3473,Card,False,approve
753,Invoice,True,approve
3276,Invoice,True,verify
7279,Invoice,False,verify
1789,Invoice,True,verify
1939,Cash,False,reject
4316,Card,True,approve
2836,Invoice,True,verify
298,Invoice,False,verify
8310,Invoice,True,verify
4016,Invoice,False,verify
376,Card,False,approve
84,Invoice,False,verify
5701,Invoice,True,verify
3036,Invoice,True,verify
6459,Invoice,True,verify
201,Card,True,approve
483,Cash,False,approve
4759,Cash,False,reject
8340,Cash,True,reject
2105,Cash,False,reject
9203,Invoice,False,verify
714,Invoice,False,verify
71,Cash,True,approve
8718,Card,True,verify
23,Invoice,True,approve
6292,Invoice,False,verify
1515,Invoice,True,verify
1293,Cash,True,reject
2202,Cash,False,reject
1723,Invoice,False,verify
6695,Invoice,False,verify
840,Invoice,True,approve
5730,Card,True,verify
2050,Cash,True,reject
1378,Cash,False,reject
8319,Card,True,verify
6519,Invoice,True,verify
793,Invoice,True,approve
4435,Invoice,True,verify
498,Invoice,False,verify
585,Card,False,approve
10,Cash,True,approve
222,Invoice,False,verify
6459,Invoice,True,verify
3247,Cash,True,reject
5919,Cash,True,reject
9535,Invoice,True,verify
5315,Invoice,True,verify
1269,Invoice,True,verify
2255,Cash,True,reject
6200,Invoice,True,verify
5099,Cash,True,reject
5195,Invoice,False,verify
1198,Invoice,True,verify
1624,Invoice,True,verify
1099,Invoice,True,verify
4315,Cash,True,reject
2068,Invoice,True,verify
1312,Invoice,True,verify
4661,Invoice,True,verify
1676,Cash,True,reject
732,Cash,True,verify
979,Cash,False,approve
225,Invoice,True,approve
1413,Invoice,False,verify
1167,Invoice,False,verify
1758,Invoice,True,verify
1322,Card,True,approve
709,Cash,True,verify
508,Invoice,True,approve
2247,Invoice,True,verify
3610,Invoice,False,verify
244,Invoice,True,approve
4708,Invoice,False,verify
588,Invoice,True,approve
1532,Card,False,approve
4226,Card,True,approve
7540,Cash,True,reject
5344,Card,True,verify
1119,Invoice,True,verify
8279,Card,True,verify
662,Invoice,True,approve
5741,Cash,True,reject
8351,Cash,True,reject
1586,Invoice,True,verify
1625,Cash,False,reject
1535,Cash,False,reject
573,Cash,True,verify
5366,Cash,True,reject
999,Invoice,True,approve
3906,Card,True,approve
3278,Invoice,True,verify
2446,Cash,True,reject
1516,Invoice,True,verify
5363,Cash,True,reject
2849,Card,True,approve
1884,Card,True,approve
1129,Invoice,False,verify
265,Cash,True,approve
3790,Invoice,True,verify
7182,Invoice,False,verify
247,Cash,False,approve
589,Cash,False,approve
2145,Invoice,True,verify
423,Invoice,True,approve
6999,Cash,True,reject
9563,Cash,True,reject
582,Invoice,True,approve
1183,Invoice,False,verify
3618,Invoice,True,verify
2624,Cash,False,reject
3,Cash,True,approve
2589,Cash,True,reject
634,Invoice,True,approve
7680,Invoice,False,verify
6953,Invoice,True,verify
1968,Cash,True,reject
2224,Cash,False,reject
390,Card,True,approve
1017,Invoice,True,verify
4328,Cash,True,reject
472,Invoice,True,approve
6144,Cash,False,reject
914,Invoice,True,approve
8461,Cash,False,reject
273,Cash,True,approve
6479,Invoice,False,verify
144,Invoice,False,verify
2172,Card,True,approve
2994,Cash,True,reject
3276,Cash,False,reject
7123,Cash,True,reject
6179,Invoice,True,verify
5289,Invoice,True,verify
996,Cash,True,verify
3801,Card,False,approve
7314,Cash,False,reject
548,Cash,False,approve
3161,Cash,True,reject
376,Card,True,approve
269,Invoice,True,approve
68,Cash,True,approve
4219,Invoice,True,verify
1742,Invoice,True,verify
486,Card,True,approve
415,Invoice,False,verify
3262,Card,True,approve
1933,Invoice,False,verify
3077,Card,True,approve
4813,Cash,True,reject
8671,Invoice,True,verify
2758,Cash,True,reject
1992,Cash,True,reject
158,Card,True,approve
321,Invoice,True,approve
7932,Invoice,True,verify
2247,Invoice,True,verify
6743,Invoice,True,verify
5835,Cash,True,reject
5703,Invoice,True,verify
4193,Cash,True,reject
1740,Cash,True,reject
3245,Cash,True,reject
947,Invoice,True,approve
1729,Invoice,True,verify
5647,Cash,False,reject
267,Invoice,True,approve
4768,Invoice,True,verify
1154,Cash,True,reject
1427,Invoice,False,verify
247,Invoice,True,approve
4807,Invoice,True,verify
1761,Cash,True,reject
3625,Invoice,True,verify
6462,Invoice,True,verify
1424,Invoice,True,verify
1778,Cash,False,reject
1897,Cash,False,reject
6751,Cash,True,reject
5514,Invoice,True,verify
1069,Invoice,False,verify
5899,Invoice,True,verify
3544,Cash,False,reject
8915,Card,False,verify
3439,Cash,True,reject
850,Invoice,True,approve
495,Invoice,True,approve
4735,Invoice,True,verify
1226,Invoice,True,verify
1680,Invoice,True,verify
406,Invoice,False,verify
5684,Card,False,verify
1640,Invoice,False,verify
3536,Invoice,False,verify
839,Invoice,True,approve
5884,Invoice,True,verify
4306,Cash,True,reject
417,Cash,True,approve
6403,Invoice,False,verify
6960,Invoice,True,verify
7735,Card,False,verify
4725,Invoice,True,verify
3506,Cash,False,reject
1061,Invoice,True,verify
1509,Invoice,True,verify
1467,Invoice,True,verify
5973,Card,False,verify
254,Invoice,True,approve
4873,Card,True,approve
1881,Cash,False,reject
4013,Invoice,False,verify
130,Invoice,True,approve
1669,Invoice,True,verify
5774,Card,False,verify
1817,Invoice,True,verify
600,Invoice,True,approve
3746,Cash,True,reject
217,Cash,True,approve
3898,Invoice,False,verify
1772,Invoice,True,verify
1930,Invoice,False,verify
1042,Invoice,True,verify
3363,Invoice,True,verify
1822,Card,False,approve
4524,Cash,True,reject
7320,Cash,False,reject
3407,Cash,True,reject
1276,Invoice,True,verify
3440,Cash,True,reject
1455,Invoice,True,verify
9373,Invoice,True,verify
4966,Invoice,False,verify
5660,Cash,False,reject
2346,Cash,False,reject
1757,Invoice,False,verify
182,Invoice,False,verify
3242,Cash,True,reject
3871,Cash,True,reject
1621,Card,True,approve
6471,Invoice,True,verify
5740,Invoice,False,verify
1207,Invoice,True,verify
4100,Cash,True,reject
422,Invoice,True,approve
1902,Invoice,True,verify
978,Cash,True,verify
581,Invoice,False,verify
841,Cash,False,approve
3901,Cash,False,reject
7805,Cash,False,reject
2113,Invoice,True,verify
1143,Cash,True,reject
7917,Invoice,True,verify
1220,Cash,True,reject
798,Cash,True,verify
269,Cash,True,approve
1195,Invoice,False,verify
6994,Invoice,False,verify
1271,Invoice,False,verify
6579,Invoice,True,verify
1243,Card,True,approve
1116,Invoice,True,verify
2589,Cash,False,reject
4241,Invoice,False,verify
232,Invoice,True,approve
296,Card,False,approve
408,Invoice,True,approve
4532,Cash,True,reject
1799,Invoice,True,verify
1197,Invoice,True,verify
7537,Cash,False,reject
2010,Cash,True,reject
2418,Invoice,False,verify
487,Cash,True,approve
57,Cash,False,approve
1037,Invoice,True,verify
3236,Invoice,True,verify
1330,Invoice,False,verify
915,Invoice,True,approve
6331,Invoice,True,verify
6058,Cash,True,reject
823,Invoice,True,approve
514,Invoice,True,approve
4633,Invoice,True,verify
2129,Cash,True,reject
297,Invoice,True,approve
9065,Invoice,True,verify
5950,Invoice,True,verify
1087,Cash,True,reject
4429,Cash,True,reject
4944,Invoice,True,verify
1638,Cash,True,reject
1662,Card,True,approve
2262,Invoice,True,verify
252,Cash,False,approve
4934,Cash,False,reject
1347,Cash,True,reject
8648,Invoice,True,verify
5503,Cash,True,reject
1098,Cash,True,reject
3989,Cash,True,reject
762,Invoice,False,verify
6529,Invoice,False,verify
323,Invoice,True,approve
9043,Invoice,False,verify
4190,Invoice,True,verify
3272,Invoice,True,verify
5940,Invoice,False,verify
2020,Cash,True,reject
5313,Invoice,True,verify
4966,Invoice,True,verify
2187,Cash,True,reject
1974,Invoice,True,verify
6831,Invoice,True,verify
1255,Cash,True,reject
3963,Invoice,True,verify
3919,Invoice,True,verify
6592,Invoice,False,verify
9210,Cash,False,reject
4868,Invoice,True,verify
2377,Invoice,True,verify
1516,Invoice,False,verify
5659,Invoice,True,verify
669,Cash,True,verify
55,Cash,True,approve
1315,Card,False,approve
6708,Cash,False,reject
240,Invoice,True,approve
1454,Invoice,False,verify
6008,Invoice,False,verify
1558,Cash,True,reject
6060,Invoice,False,verify
351,Invoice,True,approve
1344,Cash,False,reject
1267,Card,True,approve
1124,Cash,True,reject
428,Invoice,False,verify
5260,Invoice,False,verify
7676,Invoice,False,verify
1273,Cash,False,reject
1457,Card,False,approve
9952,Invoice,True,verify
9906,Cash,True,reject
1679,Invoice,True,verify
2680,Cash,True,reject
1987,Invoice,True,verify
7399,Cash,True,reject
247,Cash,False,approve
48,Cash,True,approve
1534,Invoice,False,verify
5759,Cash,True,reject
1582,Cash,True,reject
397,Cash,True,approve
4802,Card,False,approve
645,Invoice,False,verify
1646,Invoice,True,verify
967,Invoice,True,approve
5889,Cash,True,reject
10,Invoice,True,approve
3358,Card,True,approve
1377,Invoice,True,verify
672,Invoice,True,approve
4904,Invoice,True,verify
67,Invoice,True,approve
3632,Invoice,True,verify
1997,Cash,False,reject
1443,Cash,True,reject
5789,Cash,True,reject
6849,Invoice,True,verify
1972,Invoice,True,verify
6115,Card,True,verify
2504,Card,False,approve
1266,Invoice,True,verify
199,Invoice,True,approve
2224,Card,True,approve
4722,Invoice,True,verify
2292,Invoice,False,verify
1550,Invoice,False,verify
3673,Invoice,False,verify
1881,Cash,False,reject
5745,Cash,False,reject
1574,Invoice,True,verify
362,Invoice,True,approve
3126,Invoice,True,verify
1460,Card,True,approve
1813,Invoice,False,verify
796,Card,True,approve
3607,Invoice,False,verify
3967,Cash,True,reject
4653,Invoice,True,verify
1232,Invoice,False,verify
4001,Invoice,False,verify
297,Card,True,approve
6047,Invoice,True,verify
5608,Invoice,False,verify
1883,Cash,True,reject
4822,Cash,True,reject
6202,Cash,True,reject
4710,Cash,False,reject
1738,Invoice,False,verify
444,Invoice,True,approve
8711,Invoice,True,verify
6511,Invoice,True,verify
3653,Invoice,True,verify
2415,Invoice,True,verify
1855,Invoice,False,verify
580,Invoice,True,approve
1486,Invoice,False,verify
3262,Invoice,False,verify
398,Invoice,True,approve
1859,Cash,False,reject
1155,Cash,True,reject
802,Cash,False,approve
4663,Card,False,approve
1224,Invoice,True,verify
1256,Invoice,True,verify
531,Invoice,False,verify
915,Cash,True,verify
1388,Invoice,True,verify
160,Invoice,True,approve
1577,Cash,True,reject
792,Invoice,True,approve
1174,Invoice,True,verify
9254,Invoice,False,verify
348,Cash,True,approve
2936,Invoice,False,verify
1946,Invoice,True,verify
328,Invoice,True,approve
1680,Card,False,approve
164,Cash,True,approve
6318,Invoice,True,verify
6846,Cash,True,reject
808,Cash,True,verify
8463,Card,True,verify
4419,Cash,True,reject
2080,Invoice,False,verify
5389,Cash,False,reject
229,Card,True,approve
1191,Cash,False,reject
4498,Invoice,True,verify
6477,Invoice,True,verify
5482,Invoice,True,verify
9770,Invoice,True,verify
1009,Invoice,False,verify
6879,Cash,True,reject
1917,Invoice,False,verify
6205,Invoice,False,verify
1888,Cash,False,reject
156,Invoice,False,verify
49,Invoice,False,verify
4450,Cash,True,reject
785,Cash,False,approve
1201,Invoice,True,verify
1626,Invoice,True,verify
1140,Invoice,True,verify
1947,Invoice,False,verify
215,Cash,True,approve
2749,Invoice,True,verify
1835,Invoice,False,verify
1756,Invoice,False,verify
3812,Cash,True,reject
512,Cash,True,verify
3437,Cash,True,reject
2068,Invoice,True,verify
5410,Invoice,False,verify
530,Invoice,False,verify
7624,Invoice,True,verify
1253,Cash,True,reject
1974,Invoice,False,verify
149,Invoice,True,approve
2932,Invoice,False,verify
6845,Invoice,False,verify
4795,Invoice,True,verify
253,Invoice,True,approve
2203,Cash,True,reject
941,Invoice,False,verify
106,Invoice,True,approve
5380,Invoice,True,verify
6248,Invoice,True,verify
1089,Invoice,True,verify
3667,Invoice,True,verify
3722,Cash,True,reject
976,Cash,False,approve
336,Invoice,False,verify
554,Invoice,True,approve
5318,Invoice,True,verify
5544,Cash,True,reject
2760,Cash,True,reject
2058,Cash,True,reject
1956,Invoice,True,verify
6259,Invoice,True,verify
2531,Card,False,approve
352,Cash,True,approve
917,Invoice,True,approve
2678,Invoice,True,verify
1764,Invoice,True,verify
1159,Invoice,True,verify
6102,Invoice,True,verify
5142,Invoice,True,verify
6193,Cash,True,reject
4241,Invoice,True,verify
1011,Cash,False,reject
6968,Card,True,verify
1560,Card,True,approve
6841,Cash,True,reject
1350,Invoice,True,verify
686,Invoice,True,approve
8817,Invoice,True,verify
2573,Cash,True,reject
4811,Invoice,True,verify
5233,Invoice,True,verify
585,Invoice,True,approve
6313,Cash,True,reject
3096,Invoice,True,verify
4462,Invoice,True,verify
297,Invoice,False,verify
444,Cash,True,approve
4941,Cash,False,reject
491,Invoice,False,verify
1157,Invoice,True,verify
8987,Invoice,True,verify
4013,Card,True,approve
1192,Invoice,False,verify
494,Cash,True,approve
286,Invoice,False,verify
80,Invoice,True,approve
1442,Invoice,True,verify
6451,Invoice,False,verify
243,Invoice,True,approve
1103,Invoice,True,verify
4383,Cash,True,reject
1617,Invoice,True,verify
5835,Cash,True,reject
3789,Card,True,approve
3799,Invoice,True,verify
5112,Cash,True,reject
1,Cash,True,approve
7967,Invoice,False,verify
9960,Invoice,True,verify
371,Card,False,approve
2526,Card,True,approve
3596,Cash,True,reject
254,Cash,True,approve
1771,Cash,True,reject
1203,Invoice,True,verify
7646,Cash,True,reject
842,Invoice,True,approve
6650,Invoice,False,verify
534,Invoice,True,approve
6137,Invoice,True,verify
1251,Cash,True,reject
6685,Cash,True,reject
5819,Invoice,True,verify
345,Card,True,approve
8322,Invoice,True,verify
3682,Cash,True,reject
729,Cash,True,verify
3336,Cash,True,reject
1170,Invoice,False,verify
5530,Invoice,False,verify
6249,Cash,True,reject
9608,Invoice,True,verify
650,Invoice,True,approve
1473,Cash,True,reject
6694,Invoice,True,verify
1644,Invoice,True,verify
9166,Cash,False,reject
697,Invoice,True,approve
516,Cash,True,verify
1726,Invoice,True,verify
1251,Invoice,True,verify
6233,Card,True,verify
2095,Cash,False,reject
31,Cash,False,approve
8992,Invoice,True,verify
4765,Cash,True,reject
788,Cash,True,verify
277,Invoice,False,verify
7875,Invoice,False,verify
1503,Cash,True,reject
984,Card,True,approve
2113,Invoice,False,verify
3337,Cash,True,reject
1092,Cash,True,reject
7468,Invoice,False,verify
1038,Cash,True,reject
219,Invoice,True,approve
4026,Cash,False,reject
1297,Invoice,False,verify
1799,Invoice,True,verify
892,Invoice,True,approve
89,Invoice,True,approve
1244,Invoice,False,verify
6999,Card,True,verify
616,Invoice,False,verify
4176,Cash,False,reject
1776,Invoice,True,verify
620,Invoice,True,approve
1610,Invoice,True,verify
1897,Invoice,True,verify
3817,Invoice,False,verify
196,Invoice,True,approve
1619,Invoice,True,verify
4219,Cash,False,reject
6133,Invoice,True,verify
5568,Card,True,verify
1907,Invoice,True,verify
4793,Invoice,False,verify
989,Card,True,approve
765,Invoice,True,approve
6605,Invoice,False,verify
244,Cash,True,approve
723,Cash,True,verify
2633,Cash,True,reject
9232,Invoice,True,verify
3927,Invoice,True,verify
5486,Invoice,True,verify
861,Invoice,False,verify
5966,Invoice,True,verify
6865,Invoice,True,verify
9874,Invoice,True,verify
340,Invoice,True,approve
5068,Invoice,True,verify
1620,Invoice,True,verify
67,Invoice,True,approve
5833,Cash,True,reject
2116,Invoice,True,verify
4720,Cash,True,reject
2312,Cash,False,reject
1998,Invoice,True,verify
5610,Cash,True,reject
2892,Cash,True,reject
714,Invoice,True,approve
238,Cash,True,approve
224,Invoice,True,approve
1648,Invoice,True,verify
1934,Cash,True,reject
1930,Invoice,True,verify
2459,Cash,True,reject
1851,Card,True,approve
130,Invoice,False,verify
2652,Invoice,False,verify
3792,Card,False,approve
1894,Invoice,True,verify
7525,Invoice,True,verify
2991,Invoice,True,verify
2491,Invoice,True,verify
4984,Cash,False,reject
288,Invoice,True,approve
2190,Invoice,False,verify
1511,Invoice,False,verify
1948,Cash,False,reject
460,Cash,True,approve
5276,Card,True,verify
1953,Invoice,True,verify
1028,Invoice,True,verify
7480,Invoice,True,verify
6230,Cash,True,reject
6669,Cash,False,reject
203,Cash,True,approve
5312,Cash,True,reject
1786,Invoice,False,verify
5834,Card,False,verify
607,Card,True,approve
5535,Cash,True,reject
4437,Cash,True,reject
987,Cash,False,approve
1769,Cash,True,reject
9629,Invoice,True,verify
1826,Cash,True,reject
4871,Card,True,approve
729,Cash,True,verify
1937,Cash,True,reject
1915,Invoice,True,verify
14,Cash,True,approve
194,Cash,True,approve
1653,Invoice,False,verify
625,Invoice,True,approve
376,Cash,True,approve
2765,Invoice,True,verify
2177,Cash,True,reject
1543,Invoice,True,verify
4243,Cash,True,reject
2441,Invoice,True,verify
1082,Invoice,False,verify
5866,Invoice,True,verify
4526,Card,True,approve
4384,Cash,False,reject
2496,Invoice,True,verify
1577,Invoice,True,verify
3383,Invoice,True,verify
4111,Invoice,True,verify
4758,Cash,False,reject
7977,Invoice,True,verify
4661,Invoice,True,verify
779,Cash,False,approve
2182,Cash,True,reject
1961,Cash,False,reject
2245,Invoice,True,verify
9167,Cash,True,reject
619,Invoice,True,approve
3639,Cash,False,reject
7102,Cash,True,reject
370,Invoice,True,approve
101,Invoice,True,approve
1291,Invoice,False,verify
5583,Card,True,verify
5755,Cash,True,reject
258,Invoice,True,approve
2291,Cash,True,reject
4173,Cash,False,reject
5363,Invoice,False,verify
1008,Invoice,True,verify
1390,Invoice,True,verify
6999,Cash,False,reject
1066,Cash,False,reject
6262,Invoice,True,verify
9111,Invoice,True,verify
5745,Invoice,True,verify
3759,Invoice,False,verify
326,Invoice,False,verify
9800,Invoice,False,verify
951,Cash,True,verify
8154,Invoice,True,verify
1755,Invoice,False,verify
3041,Cash,True,reject
9520,Invoice,True,verify
942,Cash,True,verify
1666,Cash,True,reject
349,Cash,True,approve
6428,Cash,True,reject
3362,Cash,False,reject
2201,Invoice,False,verify
3933,Card,True,approve
839,Invoice,True,approve
2814,Card,False,approve
449,Cash,False,approve
903,Invoice,True,approve
966,Cash,True,verify
7183,Invoice,True,verify
172,Card,True,approve
616,Invoice,True,approve
506,Invoice,False,verify
5642,Cash,True,reject
1116,Cash,False,reject
1599,Cash,True,reject
1968,Invoice,False,verify
1934,Cash,True,reject
8128,Cash,True,reject
5957,Cash,False,reject
682,Cash,True,verify
4595,Invoice,True,verify
6575,Invoice,True,verify
1082,Cash,True,reject
6824,Invoice,True,verify
9065,Invoice,False,verify
7209,Cash,True,reject
4279,Invoice,True,verify
2344,Card,True,approve
1654,Cash,False,reject
1651,Invoice,True,verify
630,Card,True,approve
5189,Invoice,False,verify
63,Card,True,approve
382,Invoice,False,verify
2379,Card,True,approve
4432,Invoice,False,verify
2390,Invoice,True,verify
3918,Invoice,True,verify
6216,Cash,True,reject
2203,Invoice,True,verify
4283,Cash,False,reject
87,Invoice,True,approve
9976,Cash,True,reject
1740,Invoice,False,verify
1596,Cash,True,reject
6586,Cash,True,reject
9487,Invoice,True,verify
2942,Cash,False,reject
1108,Cash,True,reject
212,Invoice,False,verify
658,Invoice,True,approve
5561,Invoice,False,verify
459,Invoice,True,approve
4417,Cash,True,reject
4319,Cash,True,reject
2271,Invoice,True,verify
1206,Invoice,True,verify
2377,Invoice,True,verify
4397,Cash,True,reject
1629,Cash,True,reject
9578,Cash,True,reject
886,Cash,True,verify
1543,Card,False,approve
146,Card,True,approve
5387,Cash,True,reject
972,Card,True,approve
823,Cash,True,verify
998,Invoice,True,approve
644,Invoice,False,verify
329,Invoice,True,approve
954,Invoice,True,approve
1916,Card,True,approve
4051,Invoice,True,verify
1034,Invoice,True,verify
6177,Invoice,False,verify
2310,Invoice,True,verify
3387,Invoice,False,verify
1639,Invoice,False,verify
1017,Invoice,True,verify
3706,Invoice,True,verify
41,Cash,True,approve
4691,Invoice,True,verify
280,Cash,False,approve
2694,Invoice,True,verify
468,Cash,True,approve
245,Invoice,True,approve
685,Cash,False,approve
2512,Card,True,approve
6852,Invoice,True,verify
969,Invoice,True,approve
7177,Cash,False,reject
1197,Cash,False,reject
3043,Invoice,True,verify
695,Card,False,approve
1493,Invoice,True,verify
1496,Cash,True,reject
1857,Invoice,True,verify
5573,Cash,True,reject
9787,Invoice,False,verify
1306,Cash,False,reject
726,Cash,True,verify
3084,Invoice,True,verify
227,Invoice,False,verify
62,Cash,False,approve
7931,Cash,True,reject
9022,Invoice,True,verify
1131,Cash,False,reject
6508,Cash,True,reject
2171,Invoice,False,verify
238,Cash,False,approve
409,Cash,True,approve
111,Invoice,True,approve
697,Cash,False,approve
9015,Cash,False,reject
1077,Cash,False,reject
5719,Invoice,True,verify
4927,Invoice,True,verify
5261,Cash,True,reject
4725,Invoice,True,verify
931,Cash,False,approve
2161,Invoice,True,verify
1861,Cash,True,reject
854,Cash,True,verify
394,Invoice,True,approve
122,Cash,True,approve
8786,Invoice,False,verify
769,Invoice,True,approve
4476,Card,False,approve
882,Card,True,approve
526,Invoice,False,verify
1066,Invoice,False,verify
2221,Cash,True,reject
4562,Cash,False,reject
2862,Invoice,True,verify
6350,Invoice,True,verify
1883,Cash,True,reject
7666,Invoice,False,verify
1931,Cash,False,reject
2203,Invoice,False,verify
8270,Card,True,verify
540,Cash,True,verify
658,Invoice,True,approve
8784,Invoice,True,verify
1511,Invoice,True,verify
5253,Invoice,True,verify
417,Invoice,True,approve
2088,Invoice,True,verify
2478,Cash,False,reject
665,Card,False,approve
1148,Invoice,False,verify
6054,Invoice,False,verify
4286,Invoice,False,verify
7623,Cash,False,reject
3191,Invoice,True,verify
885,Invoice,False,verify
1952,Invoice,False,verify
1801,Card,True,approve
5830,Cash,True,reject
1588,Invoice,True,verify
4088,Invoice,False,verify
1115,Cash,True,reject
418,Cash,False,approve
86,Cash,False,approve
3922,Invoice,True,verify
4050,Cash,True,reject
1525,Invoice,False,verify
1648,Cash,False,reject
1431,Invoice,True,verify
9934,Cash,True,reject
1006,Card,False,approve
1753,Invoice,False,verify
1430,Invoice,True,verify
114,Invoice,True,approve
117,Invoice,True,approve
6352,Cash,False,reject
597,Invoice,False,verify
167,Cash,True,approve
39,Cash,True,approve
1533,Cash,True,reject
2109,Cash,True,reject
5204,Cash,True,reject
2773,Invoice,True,verify
3976,Invoice,True,verify
672,Invoice,True,approve
591,Card,False,approve
5522,Invoice,True,verify
3958,Cash,True,reject
817,Invoice,True,approve
1939,Cash,True,reject
2449,Invoice,True,verify
1177,Invoice,False,verify
6652,Cash,True,reject
1940,Card,True,approve
4913,Invoice,False,verify
8934,Invoice,True,verify
4399,Cash,True,reject
3416,Cash,False,reject
2157,Invoice,False,verify
5862,Cash,False,reject
1158,Card,True,approve
2062,Card,True,approve
3,Invoice,True,approve
7213,Cash,True,reject
7186,Cash,True,reject
855,Cash,True,verify
559,Cash,True,verify
1107,Cash,True,reject
809,Invoice,False,verify
941,Invoice,False,verify
776,Invoice,True,approve
1216,Card,True,approve
2583,Cash,True,reject
1422,Cash,False,reject
7228,Invoice,False,verify
632,Invoice,False,verify
8956,Invoice,True,verify
1384,Invoice,True,verify
1297,Invoice,False,verify
2034,Invoice,True,verify
3823,Cash,True,reject
683,Invoice,True,approve
1644,Invoice,True,verify
922,Invoice,False,verify
1661,Invoice,True,verify
5,Cash,True,approve
1918,Invoice,True,verify
8782,Invoice,True,verify
4995,Cash,False,reject
157,Cash,True,approve
6846,Cash,False,reject
1429,Invoice,True,verify
7029,Cash,True,reject
839,Invoice,True,approve
1369,Cash,True,reject
692,Card,True,approve
250,Invoice,True,approve
780,Card,False,approve
1999,Invoice,True,verify
6393,Invoice,True,verify
2972,Invoice,True,verify
490,Invoice,False,verify
5349,Cash,True,reject
461,Invoice,True,approve
220,Invoice,True,approve
4745,Invoice,False,verify
287,Invoice,True,approve
3629,Cash,False,reject
1597,Invoice,True,verify
4204,Cash,False,reject
1989,Invoice,True,verify
1238,Cash,True,reject
5627,Invoice,True,verify
2340,Invoice,False,verify
3911,Cash,True,reject
1435,Card,False,approve
2074,Invoice,False,verify
5567,Invoice,True,verify
3747,Cash,True,reject
648,Cash,True,verify
6565,Invoice,True,verify
1639,Cash,False,reject
1724,Invoice,True,verify
634,Cash,True,verify
7878,Invoice,True,verify
4903,Cash,False,reject
1729,Invoice,True,verify
4161,Cash,True,reject
1096,Cash,False,reject
401,Invoice,True,approve
9441,Cash,True,reject
1025,Invoice,False,verify
3242,Invoice,True,verify
950,Invoice,True,approve
1206,Invoice,False,verify
494,Invoice,True,approve
7711,Cash,False,reject
1568,Invoice,False,verify
452,Card,False,approve
1050,Invoice,True,verify
7177,Cash,True,reject
1660,Cash,False,reject
3993,Invoice,True,verify
4522,Invoice,True,verify
7211,Invoice,False,verify
5097,Invoice,True,verify
760,Invoice,True,approve
6021,Invoice,True,verify
488,Invoice,True,approve
6332,Invoice,False,verify
2486,Cash,False,reject
1863,Cash,True,reject
936,Invoice,False,verify
710,Card,True,approve
3393,Invoice,True,verify
1859,Card,True,approve
28,Invoice,True,approve
1050,Invoice,True,verify
1757,Cash,True,reject
571,Invoice,True,approve
1455,Invoice,True,verify
1842,Cash,True,reject
4682,Cash,True,reject
551,Card,True,approve
446,Card,False,approve
789,Invoice,True,approve
5804,Invoice,False,verify
6701,Cash,False,reject
8297,Cash,True,reject
846,Card,True,approve
8824,Invoice,True,verify
1129,Card,False,approve
5538,Invoice,True,verify
6195,Cash,True,reject
8078,Cash,True,reject
